NAME,DISTURBANCE_ID,TM,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,CENTRAL_PRES_UNCERTAINTY,MN_RADIUS_OUTER_ISOBAR,MN_RADIUS_GF_WND,MN_RADIUS_SF_WIND,MN_RADIUS_HF_WIND,MN_RADIUS_MAX_WIND,MAX_WIND_SPD,MAX_WIND_GUST
Iggy,AU201112_11U,2012/01/24 0:00,2,1,20,-15.3,113,1001,,444,0,0,0,,12.9,23.2
Iggy,AU201112_11U,2012/01/24 6:00,2,1,20,-15.47,112,998,,444,0,0,0,,15.4,23.2
Iggy,AU201112_11U,2012/01/24 12:00,2,1,20,-15.64,111,998,,556,0,0,0,,15.4,23.2
Iggy,AU201112_11U,2012/01/24 18:00,2,1,20,-15.8,110.22,997,,556,0,0,0,,15.4,23.2
Iggy,AU201112_11U,2012/01/25 0:00,2,1,20,-15.8,109.4,993,,222,0,0,0,,15.4,23.2
Iggy,AU201112_11U,2012/01/25 6:00,2,1,21,-15.8,108.3,990,,222,111,0,0,111,18,25.7
Iggy,AU201112_11U,2012/01/25 12:00,2,1,21,-15.8,108.4,988,,222,111,0,0,93,18,25.7
Iggy,AU201112_11U,2012/01/25 18:00,2,1,30,-16,108.45,985,,222,166,0,0,74,20.6,28.3
Iggy,AU201112_11U,2012/01/26 0:00,2,1,30,-16.18,108.58,978,,444,126,92,0,74,25.7,36
Iggy,AU201112_11U,2012/01/26 6:00,2,1,30,-16.62,108.9,978,,444,133,55,0,93,25.7,36
Iggy,AU201112_11U,2012/01/26 12:00,2,1,30,-17.05,109.35,976,,333,166,74,0,93,25.7,36
Iggy,AU201112_11U,2012/01/26 18:00,2,1,30,-17.64,109.67,975,,333,188,74,0,93,25.7,36
Iggy,AU201112_11U,2012/01/27 0:00,2,1,30,-18.18,109.98,980,,667,177,74,0,93,25.7,36
Iggy,AU201112_11U,2012/01/27 6:00,2,1,30,-18.66,110.54,979,,667,188,74,0,93,25.7,36
Iggy,AU201112_11U,2012/01/27 12:00,2,1,30,-19.13,110.8,978,,444,185,74,0,56,25.7,36
Iggy,AU201112_11U,2012/01/27 18:00,2,1,30,-19.53,110.64,979,,444,185,74,0,56,25.7,36
Iggy,AU201112_11U,2012/01/28 0:00,2,1,30,-19.69,110.68,977,,556,177,74,0,56,28.3,41.2
Iggy,AU201112_11U,2012/01/28 6:00,2,1,30,-19.87,110.7,976,,556,177,88,0,56,28.3,41.2
Iggy,AU201112_11U,2012/01/28 12:00,2,1,30,-20.04,110.86,974,,278,177,88,0,56,28.3,41.2
Iggy,AU201112_11U,2012/01/28 18:00,2,1,30,-19.93,111.12,975,,278,177,88,0,56,28.3,41.2
Iggy,AU201112_11U,2012/01/29 0:00,2,1,30,-19.8,111.2,977,,556,177,88,0,56,28.3,41.2
Iggy,AU201112_11U,2012/01/29 6:00,2,1,30,-19.8,111.2,976,,,177,88,0,56,25.7,36
Iggy,AU201112_11U,2012/01/29 12:00,2,1,30,-19.8,111.13,975,,444,177,59,0,56,25.7,36
Iggy,AU201112_11U,2012/01/29 18:00,2,1,30,-19.8,110.95,979,,444,177,59,0,37,25.7,36
Iggy,AU201112_11U,2012/01/30 0:00,2,1,30,-19.86,110.68,983,,278,111,59,0,28,25.7,36
Iggy,AU201112_11U,2012/01/30 6:00,2,1,30,-20.15,110.61,983,,278,111,59,0,28,25.7,36
Iggy,AU201112_11U,2012/01/30 12:00,2,1,30,-20.68,110.23,990,,444,177,59,0,28,25.7,36
Iggy,AU201112_11U,2012/01/30 18:00,2,1,30,-21.25,109.79,990,,444,177,0,0,28,23.2,33.4
Iggy,AU201112_11U,2012/01/31 0:00,2,1,30,-21.91,109.38,984,,444,133,0,0,28,23.2,33.4
Iggy,AU201112_11U,2012/01/31 6:00,2,1,30,-22.69,108.91,980,,444,177,88,0,28,25.7,36
Iggy,AU201112_11U,2012/01/31 12:00,2,1,30,-23.87,108.18,977,,333,177,88,0,37,30.9,43.7
Iggy,AU201112_11U,2012/01/31 18:00,2,1,30,-24.86,107.72,976,,333,177,88,0,46,30.9,43.7
Iggy,AU201112_11U,2012/02/01 0:00,2,1,30,-26.19,107.82,978,,444,133,59,0,56,28.3,41.2
Iggy,AU201112_11U,2012/02/01 6:00,2,1,30,-27.5,107.89,981,,444,133,59,0,56,25.7,36
Iggy,AU201112_11U,2012/02/01 12:00,2,1,30,-28.53,108.5,985,,222,177,0,0,56,23.2,33.4
Iggy,AU201112_11U,2012/02/01 18:00,2,1,30,-29.14,109.37,988,,222,177,0,0,56,20.6,28.3
Iggy,AU201112_11U,2012/02/02 0:00,2,1,30,-29.8,110.8,989,,333,111,0,0,74,18,25.7
Iggy,AU201112_11U,2012/02/02 6:00,2,1,20,-29.8,111.91,991,,333,0,0,0,,15.4,23.2
Iggy,AU201112_11U,2012/02/02 12:00,2,1,20,-29.93,113.15,995,,,0,0,0,,12.9,23.2
Iggy,AU201112_11U,2012/02/02 18:00,2,1,20,-29.78,114.1,994,,,0,0,0,,12.9,23.2
Iggy,AU201112_11U,2012/02/03 0:00,2,3,20,-29.5,115,997,,,0,0,0,,10.3,23.2
Jasmine,AU201112_12U,2012/01/31 18:00,20,1,20,-15.28,140.86,997,,222,0,0,0,,10.3,23.2
Jasmine,AU201112_12U,2012/02/01 0:00,20,1,20,-15.24,140.58,997,,222,0,0,0,,12.9,23.2
Jasmine,AU201112_12U,2012/02/01 6:00,20,1,20,-15.4,140.8,995,,222,0,0,0,,12.9,23.2
Jasmine,AU201112_12U,2012/02/01 12:00,20,1,20,-15.5,140.8,996,,222,0,0,0,,12.9,23.2
Jasmine,AU201112_12U,2012/02/01 18:00,20,1,20,-15.1,141.3,994,,222,0,0,0,,12.9,23.2
Jasmine,AU201112_12U,2012/02/02 0:00,20,3,20,-14.8,142,996,,222,0,0,0,,12.9,23.2
Jasmine,AU201112_12U,2012/02/02 6:00,20,2,20,-15.1,142.9,993,,222,0,0,0,,12.9,23.2
Jasmine,AU201112_12U,2012/02/02 12:00,20,2,20,-15.2,143.7,994,,222,0,0,0,,10.3,23.2
Jasmine,AU201112_12U,2012/02/02 18:00,20,4,20,-15.2,145.3,993,,222,0,0,0,,12.9,23.2
Jasmine,AU201112_12U,2012/02/03 0:00,20,1,20,-15.8,147.4,993,,222,0,0,0,,12.9,23.2
Jasmine,AU201112_12U,2012/02/03 6:00,20,1,20,-16.5,148.5,989,,278,0,0,0,,12.9,23.2
Jasmine,AU201112_12U,2012/02/03 12:00,20,1,20,-17,149.3,989,,278,0,0,0,,15.4,23.2
Jasmine,AU201112_12U,2012/02/03 18:00,20,1,21,-17.2,149.7,989,,278,148,0,0,,18,25.7
Jasmine,AU201112_12U,2012/02/04 0:00,20,1,21,-17.3,149.9,989,,278,148,0,0,,20.6,28.3
Jasmine,AU201112_12U,2012/02/04 6:00,20,1,21,-17.3,150.2,990,,278,148,0,0,,20.6,28.3
Jasmine,AU201112_12U,2012/02/04 12:00,20,1,21,-17.2,150.7,990,,278,148,0,0,,20.6,28.3
Jasmine,AU201112_12U,2012/02/04 18:00,20,1,21,-17.1,151.3,988,,333,148,0,0,,20.6,28.3
Jasmine,AU201112_12U,2012/02/05 0:00,20,1,21,-17.1,152.3,988,,370,148,0,0,,20.6,28.3
Jasmine,AU201112_12U,2012/02/05 6:00,20,1,30,-17.4,153.8,987,,370,118,0,0,37,20.6,25.7
Jasmine,AU201112_12U,2012/02/05 12:00,20,1,30,-17.3,155.2,985,,370,140,0,0,37,20.6,28.3
Jasmine,AU201112_12U,2012/02/05 18:00,20,1,30,-16.9,156.2,982,,370,155,0,0,56,23.2,33.4
Jasmine,AU201112_12U,2012/02/06 0:00,20,1,30,-16.9,157.8,980,,370,155,37,0,56,25.7,36
Jasmine,AU201112_12U,2012/02/06 6:00,20,1,30,-16.9,158.8,977,,370,155,37,0,46,30.9,43.7
Jasmine,AU201112_12U,2012/02/06 12:00,20,1,30,-17.2,160.2,976,,370,155,44,0,37,30.9,43.7
Jasmine,AU201112_12U,2012/02/06 18:00,20,1,40,-17.5,161.7,973,,370,155,44,18,28,33.4,46.3
Koji,AU201112_15U,2012/03/05 12:00,2,1,20,-10.4,101.3,1002,,444,0,0,0,,10.3,23.2
Koji,AU201112_15U,2012/03/05 18:00,2,1,20,-10.92,100.93,1002,,444,0,0,0,,10.3,23.2
Koji,AU201112_15U,2012/03/06 0:00,2,1,20,-11.45,100.57,1000,,444,0,0,0,,10.3,23.2
Koji,AU201112_15U,2012/03/06 6:00,2,1,20,-11.97,100.2,1000,,444,0,0,0,,12.9,23.2
Koji,AU201112_15U,2012/03/06 12:00,2,1,20,-12.77,99.55,998,,444,0,0,0,,15.4,23.2
Koji,AU201112_15U,2012/03/06 18:00,2,1,20,-13.53,98.59,998,,444,0,0,0,,15.4,23.2
Koji,AU201112_15U,2012/03/07 0:00,2,1,21,-14,97.5,996,,444,44,0,0,,18,25.7
Koji,AU201112_15U,2012/03/07 6:00,2,1,21,-14.5,96.1,994,,444,81,0,0,,20.6,28.3
Koji,AU201112_15U,2012/03/07 12:00,2,1,21,-14.7,94.7,994,,444,81,0,0,,20.6,28.3
Koji,AU201112_15U,2012/03/07 15:00,2,1,30,-14.9,94.1,992,,444,107,0,0,65,23.2,33.4
Koji,AU201112_15U,2012/03/07 18:00,2,1,30,-15.13,93.19,992,,444,107,0,0,65,23.2,33.4
Koji,AU201112_15U,2012/03/08 0:00,2,1,30,-15.53,91.52,992,,389,122,0,0,56,23.2,33.4
Koji,AU201112_15U,2012/03/08 6:00,2,1,30,-15.84,90.18,986,,389,125,28,0,37,25.7,36
Koji,AU201112_15U,2012/03/08 9:00,2,1,30,-15.97,89.72,987,,389,125,28,0,37,25.7,36
Lua,AU201112_16U,2012/03/10 0:00,2,1,20,-16.5,112,999,,444,0,0,0,,10.3,23.2
Lua,AU201112_16U,2012/03/10 6:00,2,1,20,-17.5,113,1000,,444,0,0,0,,10.3,23.2
Lua,AU201112_16U,2012/03/10 12:00,2,1,20,-18.5,114,1000,,444,0,0,0,,10.3,23.2
Lua,AU201112_16U,2012/03/10 18:00,2,1,20,-18.4,114.17,1000,,444,0,0,0,,10.3,23.2
Lua,AU201112_16U,2012/03/11 0:00,2,1,20,-18.29,114.34,1001,,444,0,0,0,,12.9,23.2
Lua,AU201112_16U,2012/03/11 6:00,2,1,20,-18.2,114.51,1001,,444,0,0,0,,12.9,23.2
Lua,AU201112_16U,2012/03/11 12:00,2,1,20,-18.24,114.66,1001,,444,0,0,0,,12.9,23.2
Lua,AU201112_16U,2012/03/11 18:00,2,1,20,-18.28,114.8,998,,444,0,0,0,,12.9,23.2
Lua,AU201112_16U,2012/03/12 0:00,2,1,20,-18.34,114.93,996,,444,0,0,0,,12.9,23.2
Lua,AU201112_16U,2012/03/12 6:00,2,1,20,-18.44,115,996,,556,0,0,0,,12.9,23.2
Lua,AU201112_16U,2012/03/12 12:00,2,1,20,-18.51,115.01,996,,556,0,0,0,,12.9,23.2
Lua,AU201112_16U,2012/03/12 18:00,2,1,20,-18.57,115.07,996,,556,0,0,0,,12.9,23.2
Lua,AU201112_16U,2012/03/13 0:00,2,1,20,-18.8,115.3,996,,556,0,0,0,,15.4,23.2
Lua,AU201112_16U,2012/03/13 6:00,2,1,20,-18.73,114.79,996,,556,0,0,0,,15.4,23.2
Lua,AU201112_16U,2012/03/13 12:00,2,1,20,-18.21,113.97,996,,556,0,0,0,,15.4,23.2
Lua,AU201112_16U,2012/03/13 18:00,2,1,20,-17.34,113.26,996,,556,0,0,0,,15.4,23.2
Lua,AU201112_16U,2012/03/14 0:00,2,1,30,-16.73,112.92,993,,556,178,0,0,37,18,25.7
Lua,AU201112_16U,2012/03/14 6:00,2,1,30,-16.13,112.99,985,,556,178,0,0,37,23.2,33.4
Lua,AU201112_16U,2012/03/14 12:00,2,1,30,-15.6,112.93,980,,556,200,59,0,37,25.7,36
Lua,AU201112_16U,2012/03/14 18:00,2,1,30,-15.6,113.09,975,,556,200,59,0,37,28.3,38.6
Lua,AU201112_16U,2012/03/15 0:00,2,1,30,-15.67,113.34,970,,556,214,59,0,46,28.3,38.6
Lua,AU201112_16U,2012/03/15 6:00,2,1,30,-15.54,113.51,965,,556,214,59,0,46,28.3,38.6
Lua,AU201112_16U,2012/03/15 12:00,2,1,30,-15.4,113.82,960,,556,203,59,0,46,30.9,43.7
Lua,AU201112_16U,2012/03/15 18:00,2,1,40,-15.56,114.86,955,,556,203,88,29,37,33.4,46.3
Lua,AU201112_16U,2012/03/16 0:00,2,1,40,-16.14,115.84,950,,556,240,96,36,28,33.4,46.3
Lua,AU201112_16U,2012/03/16 6:00,2,1,40,-16.47,116.88,945,,556,277,96,36,22,36,51.4
Lua,AU201112_16U,2012/03/16 12:00,2,1,40,-16.83,117.99,940,,667,285,81,36,19,38.6,54
Lua,AU201112_16U,2012/03/16 18:00,2,1,40,-17.6,118.9,935,,667,285,81,29,22,43.7,61.7
Lua,AU201112_16U,2012/03/17 0:00,2,1,40,-18.5,119.5,935,,556,285,94,26,19,43.7,61.7
Lua,AU201112_16U,2012/03/17 6:00,2,1,40,-19.7,119.9,935,,556,240,74,27,19,43.7,61.7
Lua,AU201112_16U,2012/03/17 7:00,2,3,40,-20,120,935,,556,233,74,27,19,43.7,61.7
Lua,AU201112_16U,2012/03/17 9:00,2,2,40,-20.4,120.2,940,,556,218,66,24,19,38.6,54
Lua,AU201112_16U,2012/03/17 12:00,2,2,40,-21.4,120.4,964,,556,198,48,18,24,36,51.4
Lua,AU201112_16U,2012/03/17 18:00,2,2,30,-23.5,120.4,980,,444,107,0,0,56,23.2,33.4
Lua,AU201112_16U,2012/03/18 0:00,2,2,20,-24.3,120.4,989,,278,0,0,0,,15.4,23.2
Lua,AU201112_16U,2012/03/18 6:00,2,2,20,-27.1,120.4,995,,,0,0,0,,12.9,23.2
Freda,AU201213_03U,2012/12/26 12:00,20,1,20,-7.5,164.9,1002,,167,0,0,0,,7.7,18
Freda,AU201213_03U,2012/12/26 18:00,20,1,20,-8.1,164.2,1002,,167,0,0,0,,10.3,20.6
Freda,AU201213_03U,2012/12/27 0:00,20,1,20,-9,164,1002,,222,0,0,0,,12.9,23.2
Freda,AU201213_03U,2012/12/27 6:00,20,1,20,-9.6,163.3,1000,,222,0,0,0,,12.9,23.2
Freda,AU201213_03U,2012/12/27 12:00,20,1,20,-10.1,162.5,1001,,278,0,0,0,,12.9,23.2
Freda,AU201213_03U,2012/12/27 18:00,20,1,20,-10.4,161.9,999,,278,0,0,0,,12.9,23.2
Freda,AU201213_03U,2012/12/28 0:00,20,5,20,-10.7,161.4,999,,333,0,0,0,,15.4,23.2
Freda,AU201213_03U,2012/12/28 6:00,20,1,20,-11,160.9,999,,333,0,0,0,,15.4,23.2
Freda,AU201213_03U,2012/12/28 12:00,20,1,20,-11.3,160.5,995,,370,0,0,0,,15.4,23.2
Freda,AU201213_03U,2012/12/28 18:00,20,5,30,-11.8,160.2,991,,352,116,0,0,56,20.6,28.3
Freda,AU201213_03U,2012/12/29 0:00,20,1,30,-12.3,159.9,987,,444,148,59,0,46,25.7,36
Freda,AU201213_03U,2012/12/29 6:00,20,1,30,-12.6,159.9,976,,407,189,74,0,46,30.9,43.7
Freda,AU201213_03U,2012/12/29 12:00,20,1,40,-12.9,160.2,964,,611,189,88,59,46,41.2,56.6
Freda,AU201213_03U,2012/12/29 18:00,6,1,40,-13.5,160.4,955,,,0,0,0,,41.2, 
Freda,AU201213_03U,2012/12/30 0:00,6,1,40,-14.1,160.7,955,,,0,0,0,,46.3, 
Freda,AU201213_03U,2012/12/30 6:00,6,1,40,-14.6,160.9,940,,,0,0,0,,48.9, 
Freda,AU201213_03U,2012/12/30 12:00,6,1,40,-15.2,161,940,,,0,0,0,,51.4, 
Freda,AU201213_03U,2012/12/30 18:00,6,1,40,-15.9,161,940,,,0,0,0,,51.4, 
Freda,AU201213_03U,2012/12/31 0:00,6,1,40,-16.4,161.1,940,,,0,0,0,,48.9, 
Freda,AU201213_03U,2012/12/31 6:00,6,1,40,-16.8,161.4,950,,,0,0,0,,46.3, 
Freda,AU201213_03U,2012/12/31 12:00,6,1,40,-17.5,161.7,965,,,0,0,0,,41.2, 
Freda,AU201213_03U,2012/12/31 18:00,6,1,40,-18,161.5,965,,,0,0,0,,41.2, 
Freda,AU201213_03U,2013/01/01 0:00,6,1,30,-18.4,161.4,975,,,0,0,0,,30.9, 
Freda,AU201213_03U,2013/01/01 6:00,6,1,30,-19.1,161.6,975,,,0,0,0,,30.9, 
Freda,AU201213_03U,2013/01/01 12:00,6,1,30,-19.4,162,989,,,0,0,0,,23.2, 
Freda,AU201213_03U,2013/01/01 18:00,6,1,20,-19.5,162.5,996,,,0,0,0,,15.4, 
Mitchell,AU201213_04U,2012/12/26 12:00,2,1,20,-13.4,116.2,1004,,370,0,0,0,,10.3,23.2
Mitchell,AU201213_04U,2012/12/26 18:00,2,1,20,-13.5,115.1,1004,,370,0,0,0,,10.3,23.2
Mitchell,AU201213_04U,2012/12/27 0:00,2,1,20,-13.5,114,1004,,370,0,0,0,,10.3,23.2
Mitchell,AU201213_04U,2012/12/27 6:00,2,1,20,-14,113.6,1003,,370,0,0,0,,10.3,23.2
Mitchell,AU201213_04U,2012/12/27 12:00,2,1,20,-14.4,113.2,1001,,370,0,0,0,,12.9,23.2
Mitchell,AU201213_04U,2012/12/27 18:00,2,1,20,-14.8,112.9,1001,,370,0,0,0,,12.9,23.2
Mitchell,AU201213_04U,2012/12/28 0:00,2,1,20,-15.1,112.7,1001,,370,0,0,0,,12.9,23.2
Mitchell,AU201213_04U,2012/12/28 6:00,2,1,20,-15.4,112.5,1001,,370,0,0,0,,12.9,23.2
Mitchell,AU201213_04U,2012/12/28 12:00,2,1,20,-15.5,111.4,1000,,370,0,0,0,,15.4,23.2
Mitchell,AU201213_04U,2012/12/28 18:00,2,1,20,-16.3,111.1,1000,,556,0,0,0,,15.4,23.2
Mitchell,AU201213_04U,2012/12/29 0:00,2,1,30,-17.2,110.9,997,,333,77,0,0,83,18,25.7
Mitchell,AU201213_04U,2012/12/29 6:00,2,1,30,-18,110.8,991,,333,77,0,0,83,23.2,33.4
Mitchell,AU201213_04U,2012/12/29 12:00,2,1,30,-18.9,110.6,988,,278,155,0,0,37,23.2,33.4
Mitchell,AU201213_04U,2012/12/29 18:00,2,1,30,-20.1,110.4,988,,278,155,0,0,37,23.2,33.4
Mitchell,AU201213_04U,2012/12/30 0:00,2,1,30,-21.3,110.2,989,,370,144,0,0,37,23.2,33.4
Mitchell,AU201213_04U,2012/12/30 6:00,2,1,30,-22.6,110.1,992,,370,144,0,0,93,20.6,28.3
Mitchell,AU201213_04U,2012/12/30 12:00,2,1,21,-23.9,109.8,998,,222,55,0,0,93,18,25.7
Mitchell,AU201213_04U,2012/12/30 18:00,2,1,20,-25.4,108.9,1004,,222,0,0,0,,12.9,23.2
Mitchell,AU201213_04U,2012/12/31 0:00,2,1,20,-26.8,108.1,1004,,222,0,0,0,,12.9,23.2
Mitchell,AU201213_04U,2012/12/31 6:00,2,1,20,-28.5,108,1004,,222,0,0,0,,12.9,23.2
Mitchell,AU201213_04U,2012/12/31 12:00,2,1,20,-30.2,108.7,1004,,222,0,0,0,,12.9,23.2
Mitchell,AU201213_04U,2012/12/31 18:00,2,1,20,-30.9,110,1004,,222,0,0,0,,10.3,23.2
Narelle,AU201213_05U,2013/01/05 0:00,2,1,20,-10,125.8,1002,,222,0,0,0,,10.3,0
Narelle,AU201213_05U,2013/01/05 6:00,2,1,20,-10,126.3,1001,,222,0,0,0,,10.3,0
Narelle,AU201213_05U,2013/01/05 12:00,2,1,20,-10.5,126,1002,,222,0,0,0,,10.3,23.2
Narelle,AU201213_05U,2013/01/05 18:00,2,1,20,-10.5,125.8,1003,,222,0,0,0,,10.3,23.2
Narelle,AU201213_05U,2013/01/06 0:00,2,1,20,-10.5,125.5,1000,,222,0,0,0,,12.9,23.2
Narelle,AU201213_05U,2013/01/06 6:00,2,1,20,-10.8,125,1001,,222,0,0,0,,12.9,23.2
Narelle,AU201213_05U,2013/01/06 12:00,2,1,20,-11.1,123.7,1002,,222,0,0,0,,12.9,23.2
Narelle,AU201213_05U,2013/01/06 18:00,2,1,20,-11.2,122.9,1002,,222,0,0,0,,12.9,23.2
Narelle,AU201213_05U,2013/01/07 0:00,2,1,20,-11.4,121.8,1001,,222,0,0,0,,12.9,23.2
Narelle,AU201213_05U,2013/01/07 6:00,2,1,20,-11.3,121.4,1001,,278,0,0,0,,12.9,23.2
Narelle,AU201213_05U,2013/01/07 12:00,2,1,20,-11.3,120.7,999,,278,0,0,0,,12.9,23.2
Narelle,AU201213_05U,2013/01/07 18:00,2,1,20,-11.6,119.9,997,,222,0,0,0,,15.4,23.2
Narelle,AU201213_05U,2013/01/08 0:00,2,1,30,-11.9,119.1,995,,333,111,0,0,56,18,25.7
Narelle,AU201213_05U,2013/01/08 6:00,2,1,30,-12.1,118.4,993,,278,111,0,0,56,20.6,28.3
Narelle,AU201213_05U,2013/01/08 12:00,2,1,30,-12.2,117.8,987,,500,111,0,0,56,23.2,33.4
Narelle,AU201213_05U,2013/01/08 18:00,2,1,30,-12.4,117.2,985,,500,111,66,0,37,25.7,36
Narelle,AU201213_05U,2013/01/09 0:00,2,1,30,-12.6,116.7,982,,519,111,66,0,28,28.3,38.6
Narelle,AU201213_05U,2013/01/09 6:00,2,1,30,-13,116.4,978,,556,137,81,0,28,30.9,43.7
Narelle,AU201213_05U,2013/01/09 12:00,2,1,40,-13.4,116.1,972,,556,155,81,56,28,33.4,46.3
Narelle,AU201213_05U,2013/01/09 18:00,2,1,40,-13.7,115.9,972,,556,155,81,56,28,33.4,46.3
Narelle,AU201213_05U,2013/01/10 0:00,2,1,40,-14.4,115.7,967,,482,155,81,56,28,36,51.4
Narelle,AU201213_05U,2013/01/10 6:00,2,1,40,-15.6,115.2,964,,482,155,81,56,28,38.6,54
Narelle,AU201213_05U,2013/01/10 12:00,2,1,40,-16.3,114.99,952,,333,155,89,74,28,43.7,61.7
Narelle,AU201213_05U,2013/01/10 18:00,2,1,40,-16.6,114.4,949,,370,155,89,74,28,46.3,64.3
Narelle,AU201213_05U,2013/01/11 0:00,2,1,40,-17,113.8,943,,444,200,103,74,28,48.9,69.5
Narelle,AU201213_05U,2013/01/11 6:00,2,1,40,-17.6,113.2,938,,444,200,103,74,28,51.4,72
Narelle,AU201213_05U,2013/01/11 12:00,2,1,40,-17.9,112.7,930,,407,200,103,74,28,54,74.6
Narelle,AU201213_05U,2013/01/11 18:00,2,1,40,-18.3,112.3,930,,407,200,103,74,28,54,74.6
Narelle,AU201213_05U,2013/01/12 0:00,2,1,40,-18.6,112,932,,556,200,103,74,28,54,74.6
Narelle,AU201213_05U,2013/01/12 6:00,2,1,40,-19.3,112,936,,444,200,103,74,28,51.4,72
Narelle,AU201213_05U,2013/01/12 12:00,2,1,40,-19.9,111.6,941,,444,200,103,74,28,48.9,69.5
Narelle,AU201213_05U,2013/01/12 18:00,2,1,40,-20.5,111.3,950,,407,163,88,56,28,43.7,61.7
Narelle,AU201213_05U,2013/01/13 0:00,2,1,40,-21.4,110.8,965,,407,122,66,37,28,36,51.4
Narelle,AU201213_05U,2013/01/13 6:00,2,1,40,-22.3,110.4,969,,333,135,66,37,37,33.4,46.3
Narelle,AU201213_05U,2013/01/13 12:00,2,1,30,-23.3,110.1,976,,278,144,66,0,37,25.7,36
Narelle,AU201213_05U,2013/01/13 18:00,2,1,30,-24.3,110,983,,222,111,0,0,37,23.2,33.4
Narelle,AU201213_05U,2013/01/14 0:00,2,1,30,-25.3,109.9,987,,222,111,0,0,46,20.6,28.3
Narelle,AU201213_05U,2013/01/14 6:00,2,1,21,-26.5,109.7,994,,333,83,0,0,46,18,25.7
Narelle,AU201213_05U,2013/01/14 12:00,2,1,70,-27.6,109.5,1000,,278,0,0,0,,12.9,23.2
Narelle,AU201213_05U,2013/01/14 18:00,2,1,70,-28.8,109.2,1001,,278,0,0,0,,12.9,23.2
Narelle,AU201213_05U,2013/01/15 0:00,2,1,70,-30,109,1004,,278,0,0,0,,10.3,23.2
Narelle,AU201213_05U,2013/01/15 6:00,2,1,70,-31.1,109.5,1006,,278,0,0,0,,7.7,23.2
Oswald,AU201213_07U,2013/01/20 0:00,4,2,20,-16.3,136.8,1000,,222,0,0,0,,10.3,20.6
Oswald,AU201213_07U,2013/01/20 6:00,4,2,20,-16.3,137,998,,222,0,0,0,,10.3,20.6
Oswald,AU201213_07U,2013/01/20 12:00,4,2,20,-16.3,137.3,999,,278,0,0,0,,12.9,23.2
Oswald,AU201213_07U,2013/01/20 18:00,4,4,20,-15.7,139.1,997,,278,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/21 0:00,4,1,20,-15.9,140.2,996,,278,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/21 6:00,4,1,30,-15.9,140.7,992,,278,89,0,0,28,18,25.7
Oswald,AU201213_07U,2013/01/21 12:00,4,1,30,-15.5,141.3,990,,333,77,0,0,28,20.6,28.3
Oswald,AU201213_07U,2013/01/21 18:00,4,3,30,-15,141.7,990,,389,83,0,0,28,20.6,28.3
Oswald,AU201213_07U,2013/01/22 0:00,4,2,20,-14.3,142.1,992,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/22 6:00,4,2,20,-14.1,143.2,992,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/22 12:00,4,2,20,-14.6,144.3,990,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/22 18:00,4,2,20,-15.5,144.8,988,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/23 0:00,4,2,20,-15.8,144.8,988,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/23 6:00,4,2,20,-16.1,144.6,988,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/23 12:00,4,2,20,-16.9,144.8,988,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/23 18:00,4,2,20,-17.9,145,990,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/24 0:00,4,2,20,-18.8,145.6,992,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/24 6:00,4,2,20,-19.9,146.9,990,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/24 12:00,4,2,20,-21.2,147.7,992,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/24 18:00,4,2,20,-21.5,148.2,991,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/25 0:00,4,2,20,-22.4,148.6,992,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/25 6:00,4,2,20,-22.9,149.3,990,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/25 12:00,4,2,20,-23,149.3,992,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/25 18:00,4,2,20,-23.2,149.1,992,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/26 0:00,4,2,20,-23.3,148.6,992,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/26 6:00,4,2,20,-23.6,148.5,992,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/26 12:00,4,2,20,-24,149.4,992,,463,0,0,0,,15.4,23.2
Oswald,AU201213_07U,2013/01/26 18:00,4,2,20,-24.6,150,992,,463,0,0,0,,10.3,23.2
Oswald,AU201213_07U,2013/01/27 0:00,4,2,20,-25.5,150.1,992,,463,0,0,0,,10.3,23.2
